record_id,molecule_id,inchi,name,component_id,split,series_id,source_doi,T_K,p_Pa,log10_p_over_1Pa,ln_p_over_1Pa,temperature_level_id,base_role,duplicate_group,duplicate_representative_id,is_duplicate_copy,method,property_phase,state_origin,original_property_value_metadata_json,state_metadata_json
10.1016/j.jct.2013.01.009#d5#p1#r29,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,293.15,291.04,2.46395268172,5.67346071477,10.1016/j.jct.2013.01.009#d5#p1#T0008,duplicate_copy_never_used,pdup_d542a01a6db9563d,10.1016/j.jct.2013.01.009#d5#p1#r28,True,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00556,""nCombUncertAssessNum"":1},""nPropValue"":0.29104}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":293.15}"
10.1016/j.jct.2013.01.009#d5#p1#r30,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,293.15,291.06,2.46398252501,5.67352943149,10.1016/j.jct.2013.01.009#d5#p1#T0008,withheld_other,pdup_dbd4ad241c14eadc,10.1016/j.jct.2013.01.009#d5#p1#r30,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.29106,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00556},""nPropNumber"":1,""nPropDigits"":5}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":293.15}"
10.1016/j.jct.2013.01.009#d5#p1#r31,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,298.15,399.95,2.60200570112,5.99133953929,10.1016/j.jct.2013.01.009#d5#p1#T0009,adaptation_anchor,pdup_83c6e79c9a36aaee,10.1016/j.jct.2013.01.009#d5#p1#r31,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00745,""nCombUncertAssessNum"":1},""nPropValue"":0.39995}","{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r32,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,298.15,399.96,2.60201655971,5.99136454211,10.1016/j.jct.2013.01.009#d5#p1#T0009,withheld_other,pdup_9eef35dea808385c,10.1016/j.jct.2013.01.009#d5#p1#r32,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00746,""nCombUncertAssessNum"":1},""nPropValue"":0.39996}","{""nVarValue"":298.15,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.01.009#d5#p1#r33,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,298.15,400,2.60205999133,5.99146454711,10.1016/j.jct.2013.01.009#d5#p1#T0009,withheld_other,pdup_7030724e4211e02c,10.1016/j.jct.2013.01.009#d5#p1#r33,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00746,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":298.15}"
10.1016/j.jct.2013.01.009#d5#p1#r34,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,303.15,541.91,2.73392716523,6.29509993599,10.1016/j.jct.2013.01.009#d5#p1#T0010,withheld_other,pdup_660cee8ebac8a907,10.1016/j.jct.2013.01.009#d5#p1#r34,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.54191,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00993,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":303.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r35,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,303.15,541.99,2.73399127365,6.29524755108,10.1016/j.jct.2013.01.009#d5#p1#T0010,withheld_other,pdup_af73a9dbabbb63e4,10.1016/j.jct.2013.01.009#d5#p1#r35,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.54199,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00993},""nPropNumber"":1,""nPropDigits"":5}","{""nVarValue"":303.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r36,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,303.15,542.02,2.73401531187,6.29530290113,10.1016/j.jct.2013.01.009#d5#p1#T0010,withheld_other,pdup_80bcaecc2b7161d1,10.1016/j.jct.2013.01.009#d5#p1#r36,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.54202,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00993,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}","{""nVarValue"":303.15,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.01.009#d5#p1#r37,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,308.15,725.39,2.86057156424,6.58670944126,10.1016/j.jct.2013.01.009#d5#p1#T0011,adaptation_anchor,pdup_eb70081fcaa094ce,10.1016/j.jct.2013.01.009#d5#p1#r37,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.72539,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.01312,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":308.15}"
10.1016/j.jct.2013.01.009#d5#p1#r38,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,308.15,725.5,2.86063741677,6.58686107232,10.1016/j.jct.2013.01.009#d5#p1#T0011,withheld_other,pdup_dc8690b67640d283,10.1016/j.jct.2013.01.009#d5#p1#r38,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.01312,""nCombUncertAssessNum"":1},""nPropValue"":0.7255}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":308.15}"
10.1016/j.jct.2013.01.009#d5#p1#r39,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,308.15,725.56,2.86067333213,6.58694377049,10.1016/j.jct.2013.01.009#d5#p1#T0011,withheld_other,pdup_89304fef5eab13b8,10.1016/j.jct.2013.01.009#d5#p1#r39,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.72556,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.01312,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":308.15}"
10.1016/j.jct.2013.01.009#d5#p1#r4,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,253.14,13.45,1.12872228434,2.59897910605,10.1016/j.jct.2013.01.009#d5#p1#T0000,cold_target,pdup_52e4d96d29d7921b,10.1016/j.jct.2013.01.009#d5#p1#r4,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.01345,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00052},""nPropDigits"":4,""nPropNumber"":1}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":253.14}"
10.1016/j.jct.2013.01.009#d5#p1#r5,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,253.14,13.45,1.12872228434,2.59897910605,10.1016/j.jct.2013.01.009#d5#p1#T0000,duplicate_copy_never_used,pdup_52e4d96d29d7921b,10.1016/j.jct.2013.01.009#d5#p1#r4,True,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.01345,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00052}}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":253.14}"
10.1016/j.jct.2013.01.009#d5#p1#r6,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,253.14,13.46,1.12904505989,2.59972232422,10.1016/j.jct.2013.01.009#d5#p1#T0000,cold_target,pdup_e0b2cddacbe0d5a2,10.1016/j.jct.2013.01.009#d5#p1#r6,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00052,""nCombUncertAssessNum"":1},""nPropValue"":0.01346,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":253.14}"
10.1016/j.jct.2013.01.009#d5#p1#r7,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,258.15,21,1.32221929473,3.04452243772,10.1016/j.jct.2013.01.009#d5#p1#T0001,cold_target,pdup_0112de6149fb52c1,10.1016/j.jct.2013.01.009#d5#p1#r7,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":0.021,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00067}}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":258.15}"
10.1016/j.jct.2013.01.009#d5#p1#r8,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,258.15,21,1.32221929473,3.04452243772,10.1016/j.jct.2013.01.009#d5#p1#T0001,duplicate_copy_never_used,pdup_0112de6149fb52c1,10.1016/j.jct.2013.01.009#d5#p1#r7,True,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00067},""nPropValue"":0.021}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":258.15}"
10.1016/j.jct.2013.01.009#d5#p1#r9,mol_a6bd173c68da330b,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h8-9H,1,4-6H2,2-3H3/t8-,9-/m0/s1","(1S,5S)-6,6-dimethyl-2-methylenebicyclo[3.1.1]heptane",grp_ee24c20719261d11,validation,10.1016/j.jct.2013.01.009#d5#p1,10.1016/j.jct.2013.01.009,258.15,21.01,1.32242605241,3.04499851486,10.1016/j.jct.2013.01.009#d5#p1#T0001,cold_target,pdup_65be0f7344f2e588,10.1016/j.jct.2013.01.009#d5#p1#r9,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00067,""nCombUncertAssessNum"":1},""nPropValue"":0.02101,""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":258.15}"
10.1016/j.jct.2013.01.016#d3#p1#r1,mol_482ca89f7c4d5b22,"InChI=1S/C9H12/c1-3-9-6-4-5-8(2)7-9/h4-7H,3H2,1-2H3",1-ethyl-3-methylbenzene,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.01.016#d3#p1,10.1016/j.jct.2013.01.016,380.65,20000,4.30102999566,9.90348755254,10.1016/j.jct.2013.01.016#d3#p1#T0000,train_pressure,pdup_a7f0c8a3a486a768,10.1016/j.jct.2013.01.016#d3#p1#r1,False,Ebulliometric method (Recirculating still),Liquid,variable,"{""nPropDigits"":1,""nPropNumber"":1,""nPropValue"":20,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.12}}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":380.65}"
10.1016/j.jct.2013.01.016#d6#p1#r1,mol_b2886aff41709db5,"InChI=1S/C9H12/c1-3-9-6-4-8(2)5-7-9/h4-7H,3H2,1-2H3",1-ethyl-4-methylbenzene,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.01.016#d6#p1,10.1016/j.jct.2013.01.016,380.74,20000,4.30102999566,9.90348755254,10.1016/j.jct.2013.01.016#d6#p1#T0000,train_pressure,pdup_66e7e5244d47b161,10.1016/j.jct.2013.01.016#d6#p1#r1,False,Ebulliometric method (Recirculating still),Liquid,variable,"{""nPropValue"":20,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.12,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":380.74}"
10.1016/j.jct.2013.01.016#d9#p1#r1,mol_3147d9e632f76065,"InChI=1S/C9H12/c1-7-4-5-8(2)9(3)6-7/h4-6H,1-3H3","1,2,4-trimethylbenzene",grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.01.016#d9#p1,10.1016/j.jct.2013.01.016,387.87,20000,4.30102999566,9.90348755254,10.1016/j.jct.2013.01.016#d9#p1#T0000,train_pressure,pdup_a8a0d315db78dbc0,10.1016/j.jct.2013.01.016#d9#p1#r1,False,Ebulliometric method (Recirculating still),Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.12},""nPropValue"":20}","{""nVarValue"":387.87,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.03.005#d4#p1#r1,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,362.69,2.42,0.38381536598,0.883767540169,10.1016/j.jct.2013.03.005#d4#p1#T0000,cold_target,pdup_74f3d14daf4d8a0d,10.1016/j.jct.2013.03.005#d4#p1#r1,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":3,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00016,""nCombUncertAssessNum"":1},""nPropValue"":0.00242}","{""nVarValue"":362.69,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.03.005#d4#p1#r10,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,380.52,9.47,0.976349979003,2.2481289072,10.1016/j.jct.2013.03.005#d4#p1#T0009,withheld_other,pdup_11626890d1d7e25f,10.1016/j.jct.2013.03.005#d4#p1#r10,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":3,""nPropValue"":0.00947,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00039}}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":380.52}"
10.1016/j.jct.2013.03.005#d4#p1#r11,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,382.5,10.89,1.03702787976,2.38784493694,10.1016/j.jct.2013.03.005#d4#p1#T0010,withheld_other,pdup_62e8feb0a35df76b,10.1016/j.jct.2013.03.005#d4#p1#r11,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00044},""nPropValue"":0.01089}","{""nVarValue"":382.5,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.03.005#d4#p1#r12,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,384.49,12.53,1.09795107099,2.52812576891,10.1016/j.jct.2013.03.005#d4#p1#T0011,withheld_other,pdup_306931d412c99e0c,10.1016/j.jct.2013.03.005#d4#p1#r12,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.01253,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00051},""nPropNumber"":1,""nPropDigits"":4}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":384.49}"
10.1016/j.jct.2013.03.005#d4#p1#r13,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,386.47,14.3,1.15533603747,2.66025953727,10.1016/j.jct.2013.03.005#d4#p1#T0012,withheld_other,pdup_9cb29f687800ed6b,10.1016/j.jct.2013.03.005#d4#p1#r13,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00054,""nCombUncertAssessNum"":1},""nPropValue"":0.0143,""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":386.47,""nVarDigits"":5,""nVarNumber"":1}"
10.1016/j.jct.2013.03.005#d4#p1#r14,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,388.43,16.39,1.21457895357,2.79667139276,10.1016/j.jct.2013.03.005#d4#p1#T0013,withheld_other,pdup_17a7081f75d87bfa,10.1016/j.jct.2013.03.005#d4#p1#r14,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""nPropValue"":0.01639,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.00057}}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":388.43}"
10.1016/j.jct.2013.03.005#d4#p1#r15,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,390.43,18.8,1.27415784926,2.93385686984,10.1016/j.jct.2013.03.005#d4#p1#T0014,adaptation_anchor,pdup_3130fe1b5d7bad31,10.1016/j.jct.2013.03.005#d4#p1#r15,False,Closed cell (Static) method,Liquid,variable,"{""nPropNumber"":1,""nPropDigits"":4,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00061,""nCombUncertAssessNum"":1},""nPropValue"":0.0188}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":390.43}"
10.1016/j.jct.2013.03.005#d4#p1#r16,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,392.39,21.37,1.32980452216,3.06198806933,10.1016/j.jct.2013.03.005#d4#p1#T0015,withheld_other,pdup_01210ce40313fafe,10.1016/j.jct.2013.03.005#d4#p1#r16,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00065,""nCombUncertAssessNum"":1},""nPropValue"":0.02137,""nPropNumber"":1,""nPropDigits"":4}","{""nVarValue"":392.39,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.03.005#d4#p1#r17,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,394.37,24.32,1.3859635706,3.1912990571,10.1016/j.jct.2013.03.005#d4#p1#T0016,adaptation_anchor,pdup_a1e4971cf7f61983,10.1016/j.jct.2013.03.005#d4#p1#r17,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.02432,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00069,""nCombUncertAssessNum"":1},""nPropDigits"":4,""nPropNumber"":1}","{""nVarValue"":394.37,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.03.005#d4#p1#r18,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,396.35,27.64,1.4415380387,3.3192639989,10.1016/j.jct.2013.03.005#d4#p1#T0017,withheld_other,pdup_bf65d7cee568ab8e,10.1016/j.jct.2013.03.005#d4#p1#r18,False,Closed cell (Static) method,Liquid,variable,"{""nPropDigits"":4,""nPropNumber"":1,""nPropValue"":0.02764,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00074,""nCombUncertAssessNum"":1}}","{""nVarValue"":396.35,""nVarNumber"":1,""nVarDigits"":5}"
10.1016/j.jct.2013.03.005#d4#p1#r19,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,398.32,31.31,1.49568306762,3.44393753534,10.1016/j.jct.2013.03.005#d4#p1#T0018,withheld_other,pdup_f6631d226d4c744f,10.1016/j.jct.2013.03.005#d4#p1#r19,False,Closed cell (Static) method,Liquid,variable,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.0008,""nCombUncertAssessNum"":1},""nPropValue"":0.03131,""nPropDigits"":4,""nPropNumber"":1}","{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":398.32}"
10.1016/j.jct.2013.03.005#d4#p1#r2,mol_9b7afa095d460867,"InChI=1S/C14H12O/c15-9-14-12-7-3-1-5-10(12)11-6-2-4-8-13(11)14/h1-8,14-15H,9H2",9-fluorenemethanol,grp_9b7afa095d460867,validation,10.1016/j.jct.2013.03.005#d4#p1,10.1016/j.jct.2013.03.005,364.67,2.85,0.454844860009,1.04731899428,10.1016/j.jct.2013.03.005#d4#p1#T0001,cold_target,pdup_4ae3b1cd4ed388f1,10.1016/j.jct.2013.03.005#d4#p1#r2,False,Closed cell (Static) method,Liquid,variable,"{""nPropValue"":0.00285,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.00017,""nCombUncertAssessNum"":1},""nPropDigits"":3,""nPropNumber"":1}","{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":364.67}"
