record_id,series_id,archive_member,data_number,property_number,numvalues_index_1based,inchi,inchikey,name,formula,source_doi,source_year,property_name,property_phase,block_phases_json,method,original_property_value,original_property_value_metadata_json,state_origin,state_metadata_json,T_K,stable_liquid_gas,basic_chemistry_flags,p_Pa,measurement_method_screen,in_numeric_domain,primary_candidate
10.1016/j.fluid.2013.07.024#d1#p1#r7,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,7,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),406.6,"{""nPropValue"":406.6,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.03,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":80,""nVarDigits"":4,""nVarNumber"":1}",406.6,True,,80000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r8,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,8,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),410.26,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":410.26,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03}}",variable,"{""nVarValue"":90,""nVarDigits"":4,""nVarNumber"":1}",410.26,True,,90000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r9,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,9,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),414.01,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03},""nPropValue"":414.01,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":101.33}",414.01,True,,101330.0,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r10,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,10,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),416.68,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":416.68,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03}}",variable,"{""nVarValue"":110,""nVarDigits"":5,""nVarNumber"":1}",416.68,True,,110000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r11,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,11,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),419.53,"{""nPropValue"":419.53,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":120}",419.53,True,,120000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r12,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,12,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),422.18,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":422.18,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03}}",variable,"{""nVarValue"":130,""nVarDigits"":5,""nVarNumber"":1}",422.18,True,,130000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r13,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,13,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),424.67,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03},""nPropValue"":424.67,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":140,""nVarNumber"":1,""nVarDigits"":5}",424.67,True,,140000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r14,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,14,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),427.01,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":427.01,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03}}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":150}",427.01,True,,150000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r15,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,15,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),429.23,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":429.23,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.03,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":160,""nVarDigits"":5,""nVarNumber"":1}",429.23,True,,160000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r16,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,16,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),431.36,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.03},""nPropValue"":431.36}",variable,"{""nVarValue"":170,""nVarDigits"":5,""nVarNumber"":1}",431.36,True,,170000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r17,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,17,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),433.37,"{""nPropValue"":433.37,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.03,""nCombUncertAssessNum"":1},""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":180,""nVarNumber"":1,""nVarDigits"":5}",433.37,True,,180000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r18,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,18,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),435.31,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.03,""nCombUncertAssessNum"":1},""nPropValue"":435.31}",variable,"{""nVarValue"":190,""nVarDigits"":5,""nVarNumber"":1}",435.31,True,,190000,True,False,False
10.1016/j.fluid.2013.07.024#d1#p1#r19,10.1016/j.fluid.2013.07.024#d1#p1,10.1016/j.fluid.2013.07.024.json,1,1,19,"InChI=1S/C3H6O2/c1-2-3(4)5/h2H2,1H3,(H,4,5)",XBDQKXXYIPTUBI-UHFFFAOYSA-N,propanoic acid,C3H6O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),437.16,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":437.16,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.03,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":200,""nVarNumber"":1,""nVarDigits"":5}",437.16,True,,200000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r1,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,1,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),381.77,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropValue"":381.77,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":20}",381.77,True,,20000,True,True,False
10.1016/j.fluid.2013.07.024#d2#p1#r2,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,2,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),393.43,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":393.43,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.19}}",variable,"{""nVarValue"":30,""nVarNumber"":1,""nVarDigits"":4}",393.43,True,,30000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r3,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,3,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),402.13,"{""nPropValue"":402.13,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":40,""nVarNumber"":1,""nVarDigits"":4}",402.13,True,,40000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r4,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,4,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),409.26,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropValue"":409.26,""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":50,""nVarDigits"":4,""nVarNumber"":1}",409.26,True,,50000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r5,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,5,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),415.18,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1},""nPropValue"":415.18,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":60,""nVarDigits"":4,""nVarNumber"":1}",415.18,True,,60000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r6,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,6,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),420.42,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1},""nPropValue"":420.42,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":70,""nVarDigits"":4,""nVarNumber"":1}",420.42,True,,70000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r7,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,7,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),425.06,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":425.06,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1}}",variable,"{""nVarDigits"":4,""nVarNumber"":1,""nVarValue"":80}",425.06,True,,80000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r8,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,8,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),429.43,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1},""nPropValue"":429.43}",variable,"{""nVarValue"":90,""nVarDigits"":4,""nVarNumber"":1}",429.43,True,,90000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r9,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,9,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),433.87,"{""nPropValue"":433.87,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":101.33,""nVarDigits"":5,""nVarNumber"":1}",433.87,True,,101330.0,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r10,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,10,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),437.07,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1},""nPropValue"":437.07,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":110,""nVarDigits"":5,""nVarNumber"":1}",437.07,True,,110000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r11,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,11,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),440.36,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropValue"":440.36,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":120}",440.36,True,,120000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r12,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,12,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),443.47,"{""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.18},""nPropValue"":443.47,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":130}",443.47,True,,130000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r13,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,13,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),446.39,"{""nPropNumber"":1,""nPropDigits"":5,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1},""nPropValue"":446.39}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":140}",446.39,True,,140000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r14,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,14,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),449.17,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":449.17,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.18,""nCombUncertAssessNum"":1}}",variable,"{""nVarValue"":150,""nVarDigits"":5,""nVarNumber"":1}",449.17,True,,150000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r15,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,15,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),451.76,"{""nPropNumber"":1,""nPropDigits"":5,""nPropValue"":451.76,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.19,""nCombUncertAssessNum"":1}}",variable,"{""nVarNumber"":1,""nVarDigits"":5,""nVarValue"":160}",451.76,True,,160000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r16,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,16,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),454.42,"{""nPropValue"":454.42,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.19},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarValue"":170,""nVarDigits"":5,""nVarNumber"":1}",454.42,True,,170000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r17,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,17,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),456.84,"{""CombinedUncertainty"":{""nCombExpandUncertValue"":0.19,""nCombUncertAssessNum"":1},""nPropValue"":456.84,""nPropNumber"":1,""nPropDigits"":5}",variable,"{""nVarValue"":180,""nVarDigits"":5,""nVarNumber"":1}",456.84,True,,180000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r18,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,18,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),459.15,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.19},""nPropValue"":459.15}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":190}",459.15,True,,190000,True,False,False
10.1016/j.fluid.2013.07.024#d2#p1#r19,10.1016/j.fluid.2013.07.024#d2#p1,10.1016/j.fluid.2013.07.024.json,2,1,19,"InChI=1S/C8H16O2/c1-4-8(9)10-6-5-7(2)3/h7H,4-6H2,1-3H3",XAOGXQMKWQFZEM-UHFFFAOYSA-N,3-methylbutyl propanoate,C8H16O2,10.1016/j.fluid.2013.07.024,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),461.35,"{""nPropValue"":461.35,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.19,""nCombUncertAssessNum"":1},""nPropDigits"":5,""nPropNumber"":1}",variable,"{""nVarDigits"":5,""nVarNumber"":1,""nVarValue"":200}",461.35,True,,200000,True,False,False
10.1016/j.fluid.2013.07.044#d1#p1#r1,10.1016/j.fluid.2013.07.044#d1#p1,10.1016/j.fluid.2013.07.044.json,1,1,1,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,C6H12,10.1016/j.fluid.2013.07.044,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),312.78,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":312.78,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.29}}",variable,"{""nVarValue"":24.08,""nVarDigits"":4,""nVarNumber"":1}",312.78,True,,24080.0,True,False,False
10.1016/j.fluid.2013.07.044#d1#p1#r2,10.1016/j.fluid.2013.07.044#d1#p1,10.1016/j.fluid.2013.07.044.json,1,1,2,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,C6H12,10.1016/j.fluid.2013.07.044,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),318.96,"{""nPropDigits"":5,""nPropNumber"":1,""CombinedUncertainty"":{""nCombExpandUncertValue"":0.27,""nCombUncertAssessNum"":1},""nPropValue"":318.96}",variable,"{""nVarNumber"":1,""nVarDigits"":4,""nVarValue"":30.7}",318.96,True,,30700.0,True,False,False
10.1016/j.fluid.2013.07.044#d1#p1#r3,10.1016/j.fluid.2013.07.044#d1#p1,10.1016/j.fluid.2013.07.044.json,1,1,3,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,C6H12,10.1016/j.fluid.2013.07.044,2013,"Boiling temperature at pressure P, K",Liquid,"[""Liquid"",""Gas""]",Ebulliometric method (Recirculating still),325.07,"{""nPropDigits"":5,""nPropNumber"":1,""nPropValue"":325.07,""CombinedUncertainty"":{""nCombUncertAssessNum"":1,""nCombExpandUncertValue"":0.24}}",variable,"{""nVarValue"":38.72,""nVarNumber"":1,""nVarDigits"":4}",325.07,True,,38720.0,True,False,False
