record_id,origin,molecule_id,inchi,name,H_kJ_mol,T_K,H_J_mol,method,source_doi,reference_codes_json,source_locator,reported_deviation,uncertainty_kind,uncertainty_confidence_percent,uncertainty_coverage_factor,experimental_temperature_range,temperature_status,thermodynamic_state,raw_row_verified,archive_XML_verified,full_primary_methods_verified,calorimetry_candidate,has_pressure_join,inside_pressure_temperature_envelope,decision,decision_reasons,independent_of_pressure_verified,training_allowed,corrected_298_field_excluded,duplicate_family,linked_record_ids_json,split,component_id
rdr250199#csvline2858,compendium,mol_da1f79aed535e48b,InChI=1S/C4H8S/c1-2-4-5-3-1/h1-4H2,tetrahydrothiophene,35.9,370,35900,C,,"[""1952HUB/FIN""]","RDR file 250199, CSV line 2858",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],validation,grp_da1f79aed535e48b
rdr250199#csvline2859,compendium,mol_da1f79aed535e48b,InChI=1S/C4H8S/c1-2-4-5-3-1/h1-4H2,tetrahydrothiophene,34.6,394,34600,C,,"[""1952HUB/FIN""]","RDR file 250199, CSV line 2859",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],validation,grp_da1f79aed535e48b
rdr250199#csvline2867,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,35.6,322,35600,C,,"[""1977SVO/MAJ""]","RDR file 250199, CSV line 2867",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2868,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,34.9,332,34900,C,,"[""1977SVO/MAJ""]","RDR file 250199, CSV line 2868",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2869,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,34.5,339,34500,C,,"[""1977SVO/MAJ""]","RDR file 250199, CSV line 2869",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2870,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,33.7,352,33700,C,,"[""1977SVO/MAJ""]","RDR file 250199, CSV line 2870",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2871,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,33,366,33000,C,,"[""1977SVO/MAJ""]","RDR file 250199, CSV line 2871",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2872,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,36.6,298,36600,C,,"[""1968WAD""]","RDR file 250199, CSV line 2872",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2873,compendium,mol_6ea740b63f4d7f2b,"InChI=1S/C4H9Br/c1-2-3-4-5/h2-4H2,1H3",1-bromobutane,36.7,298,36700,C,,"[""1966WAD""]","RDR file 250199, CSV line 2873",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2893,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,33.5,298,33500,C,,"[""1981TEK/MAJ""]","RDR file 250199, CSV line 2893",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2894,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,32.7,313,32700,C,,"[""1981TEK/MAJ""]","RDR file 250199, CSV line 2894",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2895,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,31.8,328,31800,C,,"[""1981TEK/MAJ""]","RDR file 250199, CSV line 2895",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2896,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,30.9,343,30900,C,,"[""1981TEK/MAJ""]","RDR file 250199, CSV line 2896",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2897,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,30,358,30000,C,,"[""1981TEK/MAJ""]","RDR file 250199, CSV line 2897",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2898,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,29.4,358,29400,C,,"[""1981TEK/MAJ""]","RDR file 250199, CSV line 2898",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2900,compendium,mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,33.5,298,33500,C,,"[""1968WAD""]","RDR file 250199, CSV line 2900",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2914,compendium,mol_8411a1787a17bdb0,"InChI=1S/C4H9Cl/c1-4(2)3-5/h4H,3H2,1-2H3",1-chloro-2-methylpropane,31.7,298,31700,C,,"[""1968WAD""]","RDR file 250199, CSV line 2914",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2939,compendium,mol_7a5b68b203cc6270,"InChI=1S/C4H9I/c1-4(2)3-5/h4H,3H2,1-2H3",1-iodo-2-methylpropane,38.8,298,38800,C,,"[""1968WAD""]","RDR file 250199, CSV line 2939",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2946,compendium,mol_97895e747db97ae6,"InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2",pyrrolidine,35.8,322,35800,C,,"[""1959MCC/DOU""]","RDR file 250199, CSV line 2946",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2947,compendium,mol_97895e747db97ae6,"InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2",pyrrolidine,34.5,340,34500,C,,"[""1959MCC/DOU""]","RDR file 250199, CSV line 2947",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2948,compendium,mol_97895e747db97ae6,"InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2",pyrrolidine,33,360,33000,C,,"[""1959MCC/DOU""]","RDR file 250199, CSV line 2948",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2980,compendium,mol_327f3d3474e55905,"InChI=1S/C4H9NO/c1-3-6-4-2-5-1/h5H,1-4H2",morpholine,46.5,298,46500,C,,"[""2014FRE/GOM2""]","RDR file 250199, CSV line 2980",0.4,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline2998,compendium,mol_653d9692caede90e,"InChI=1S/C4H9NO2/c1-4(2,3)5(6)7/h1-3H3",2-methyl-2-nitropropane,42.7,298,42700,C,,"[""2011MIR/KON""]","RDR file 250199, CSV line 2998",0.4,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_9c9b18c6b3311f2d
rdr250199#csvline3062,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,52.1,298,52100,C,,"[""1982FUC/PEA""]","RDR file 250199, CSV line 3062",,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3064,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,49.5,333,49500,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 3064",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3065,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,48.6,343,48600,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 3065",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3066,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,47.5,353,47500,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 3066",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3067,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,46.4,363,46400,C,,"[""1973SVO/VES""]","RDR file 250199, CSV line 3067",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3068,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,52.34,298,52340,C,,"[""1971POL/BEN""]","RDR file 250199, CSV line 3068",0.02,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3069,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,51.6,308,51600,C,,"[""1971POL/BEN""]","RDR file 250199, CSV line 3069",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3070,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,51,318,51000,C,,"[""1971POL/BEN""]","RDR file 250199, CSV line 3070",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3071,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,49.8,328,49800,C,,"[""1971POL/BEN""]","RDR file 250199, CSV line 3071",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3074,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,52.3,298,52300,C,,"[""1966WAD""]","RDR file 250199, CSV line 3074",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3075,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,47.2,356,47200,C,,"[""1965COU/HAL""]","RDR file 250199, CSV line 3075",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3076,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,45.4,381,45400,C,,"[""1965COU/HAL""]","RDR file 250199, CSV line 3076",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3077,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,43.1,391,43100,C,,"[""1965COU/HAL""]","RDR file 250199, CSV line 3077",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3080,compendium,mol_670136e04246f1d5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3",1-butanol,51,298,51000,C,,"[""1963MCC/LAI""]","RDR file 250199, CSV line 3080",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3125,compendium,mol_8b6a2383c538f690,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",2-methyl-1-propanol,50.8,298,50800,C,,"[""1984MAJ/SVO""]","RDR file 250199, CSV line 3125",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3126,compendium,mol_8b6a2383c538f690,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",2-methyl-1-propanol,49.7,313,49700,C,,"[""1984MAJ/SVO""]","RDR file 250199, CSV line 3126",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3127,compendium,mol_8b6a2383c538f690,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",2-methyl-1-propanol,48.3,328,48300,C,,"[""1984MAJ/SVO""]","RDR file 250199, CSV line 3127",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3128,compendium,mol_8b6a2383c538f690,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",2-methyl-1-propanol,45,358,45000,C,,"[""1984MAJ/SVO""]","RDR file 250199, CSV line 3128",0.1,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,False,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
rdr250199#csvline3131,compendium,mol_8b6a2383c538f690,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",2-methyl-1-propanol,50.79,298,50790,C,,"[""1971POL/BEN""]","RDR file 250199, CSV line 3131",0.02,unspecified_compendium_deviation,,,,unresolved,not_resolved_from_compendium_row,True,False,False,True,True,True,quarantine_compendium_provenance,measurement_temperature_state_correction_and_independence_unverified,False,False,True,,[],train,grp_5dea7427c65d07c7
